KHM,Quarter,mahieu,lat,lon,Quarter,DO,Temperature,pH,Salinity,NH3,PO4,BOD5,TSS,Coliform,Alkalinity,Transparency,H2S,COD,CN,As,Cd,Pb,Cu,Hg,Zn,Total_Cr,Alkalinity_source,Transparency_source
NB36,,NB36,431601,2306977,,6.25,,8.08,,,,,7.2,1.5,,,0.051915599995777814,,,0.0015,0.0001,0.0009,0.00045,0.00025,0.0137,,,
NB36,,NB36,431601,2306977,,6.22,,8.07,,,,,7.1,1.5,,,0.04897460028936393,,,0.003,0.0001,0.00045,0.00045,0.00025,0.0157,,,
NB36,,NB36,431601,2306977,,6.18,,8.05,,,,,7.2,1.5,,,0.03534586164242673,,,0.0017,0.0001,0.00045,0.00045,0.00025,0.0165,,,
NB36,,NB36,431601,2306977,,6.13,,8.06,,,,,7.2,1.5,,,0.029555091425521464,,,0.0023,0.0001,0.00045,0.00045,0.00025,0.0132,,,
NB36,,NB36,431601,2306977,,6.18,,8.04,,,,,6.3,1.5,,,0.04569665193188284,,,0.002,0.0001,0.00045,0.00045,0.00025,0.0149,,,
NB36,,NB36,431601,2306977,,6.15,,8.04,,,,,5.4,1.5,,,0.04009596841308466,,,0.0024,0.0001,0.00045,0.00045,0.00025,0.0123,,,
NB36,,NB36,431601,2306977,,6.13,,8.07,,,,,7.2,1.5,,,0.022149290788451875,,,0.0015,0.0001,0.00045,0.00045,0.00025,0.0158,,,
NB36,,NB36,431601,2306977,,6.17,,8.08,,,,,6.7,1.5,,,0.03654091118482838,,,0.0019,0.0001,0.00045,0.00045,0.00025,0.0116,,,
NB36,,NB36,431601,2306977,,6.11,,8.05,,,,,6.2,1,,,0.04118774328652258,,,0.0017,0.0001,0.0001,0.0005,0.0001,0.0111,,,
NB36,,NB36,431601,2306977,,6.09,,8.01,,,,,6.1,1,,,0.02702441959540659,,,0.0018,0.0001,0.0001,0.0005,0.0001,0.0084,,,
NB36,,NB36,431601,2306977,,6.18,,8.09,,,,,6.2,1,,,0.04012317244794393,,,0.0033,0.0001,0.0001,0.00015,0.0001,0.0038,,,
NB36,,NB36,431601,2306977,,6.11,,8.05,,,,,5.5,1,,,0.022095564513369987,,,0.0025,0.0001,0.0001,0.00015,0.0001,0.0351,,,
NB37,,NB37,431059,2305988,,6.42,,7.78,,,,,6.9,1.5,,,0.06,,,0.0012,0.0001,0.0015,0.00045,0.00025,0.0155,,,
NB37,,NB37,431059,2305988,,6.91,,8.16,,,,,5.4,1.5,,,0.05889556898650077,,,0.0045,0.0002,0.00045,0.00045,0.00025,0.0344,,,
NB37,,NB37,431059,2305988,,6.74,,8.07,,,,,5.8,1.5,,,0.034175004428498364,,,0.0037,0.0001,0.00045,0.00045,0.00025,0.0158,,,
NB37,,NB37,431059,2305988,,6.62,,8.12,,,,,6.8,1.5,,,0.04273117394860057,,,0.0033,0.0002,0.00045,0.00045,0.00025,0.0217,,,
NB37,,NB37,431059,2305988,,6.35,,8.05,,,,,6.8,1.5,,,0.0156258923133993,,,0.0008,0.0001,0.00045,0.00045,0.00025,0.0124,,,
NB37,,NB37,431059,2305988,,6.29,,8.03,,,,,6.7,1.5,,,0.02462209032323117,,,0.0019,0.0001,0.00045,0.00045,0.00025,0.0224,,,
NB37,,NB37,431059,2305988,,6.2,,8.02,,,,,6.2,1.5,,,0.033667315800450716,,,0.0015,0.0001,0.00045,0.00045,0.00025,0.0171,,,
NB37,,NB37,431059,2305988,,6.12,,8.04,,,,,6.7,1.5,,,0.025385841064788733,,,0.0014,0.0001,0.00045,0.00045,0.00025,0.0167,,,
NB37,,NB37,431059,2305988,,6.2,,8.02,,,,,6.9,1.5,,,0.048532203429203134,,,0.0011,0.0001,0.00045,0.00045,0.00025,0.0127,,,
NB37,,NB37,431059,2305988,,6.21,,8.05,,,,,6.3,1.5,,,0.06,,,0.0022,0.0001,0.00045,0.00045,0.00025,0.0174,,,
NB37,,NB37,431059,2305988,,6.27,,8.05,,,,,6.9,1.5,,,0.024441743211256643,,,0.0013,0.0001,0.00045,0.00045,0.00025,0.0164,,,
NB37,,NB37,431059,2305988,,6.32,,8.04,,,,,6.2,1.5,,,0.027641392003456007,,,0.0024,0.0001,0.00045,0.00045,0.00025,0.0174,,,
NB37,,NB37,431059,2305988,,6.12,,8.01,,,,,6.8,1,,,0.040792430386431516,,,0.002,0.0001,0.0001,0.0005,0.0001,0.0167,,,
NB37,,NB37,431059,2305988,,6.28,,"8,,02",,,,,6.5,1,,,0.06,,,0.0018,0.0001,0.0001,0.0005,0.0001,0.0148,,,
NB37,,NB37,431059,2305988,,6.2,,8.08,,,,,5.5,1,,,0.024039393300077164,,,0.0035,0.0001,0.0001,0.00015,0.0001,0.0028,,,
NB37,,NB37,431059,2305988,,6.25,,8.01,,,,,5.9,1,,,0.040993982283548364,,,0.0032,0.0001,0.0001,0.0021,0.0001,0.0561,,,
NB38,,NB38,430616,2304145,,6.63,,8.02,,,,,6.9,1.5,,,0.06,,,0.0008,0.0001,0.002,0.00045,0.0008,0.0139,,,
NB38,,NB38,430616,2304145,,6.96,,8.06,,,,,6.4,1.5,,,0.020572210387206493,,,0.0048,0.0001,0.00045,0.001,0.00025,0.0098,,,
NB38,,NB38,430616,2304145,,6.87,,8.03,,,,,5.1,1.5,,,0.023532988572921593,,,0.0032,0.0001,0.00045,0.00045,0.00025,0.0166,,,
NB38,,NB38,430616,2304145,,6.73,,8.06,,,,,6.3,1.5,,,0.03211857493207,,,0.0035,0.0001,0.00045,0.00045,0.00025,0.0119,,,
NB38,,NB38,430616,2304145,,6.73,,8.02,,,,,5.8,1.5,,,0.03100832970828486,,,0.0012,0.0001,0.00045,0.00045,0.00025,0.0116,,,
NB38,,NB38,430616,2304145,,6.58,,8.01,,,,,5.4,1.5,,,0.050292192288803064,,,0.0038,0.0001,0.00045,0.00045,0.00025,0.0131,,,
NB38,,NB38,430616,2304145,,6.58,,8,,,,,6.9,1.5,,,0.040884442277975476,,,0.0023,0.0001,0.00045,0.00045,0.00025,0.0118,,,
NB38,,NB38,430616,2304145,,6.42,,8.02,,,,,5.7,1.5,,,0.019673079953326077,,,0.0033,0.0001,0.00045,0.00045,0.00025,0.0119,,,
NB38,,NB38,430616,2304145,,6.52,,8.04,,,,,5.7,1.5,,,0.04515262594517351,,,0.0025,0.0001,0.00045,0.00045,0.00025,0.0139,,,
NB38,,NB38,430616,2304145,,6.48,,8.04,,,,,6.7,1.5,,,0.03037433363880172,,,0.0031,0.0001,0.00045,0.00045,0.00025,0.0152,,,
NB38,,NB38,430616,2304145,,6.47,,8.04,,,,,6.2,1.5,,,0.05946437061668061,,,0.0017,0.0001,0.00045,0.00045,0.00025,0.0113,,,
NB38,,NB38,430616,2304145,,6.4,,8.06,,,,,6.4,1.5,,,0.029827881864680664,,,0.0026,0.0001,0.00045,0.00045,0.00025,0.0128,,,
NB38,,NB38,430616,2304145,,6.41,,8.01,,,,,6.1,1,,,0.02973036498075148,,,0.0023,0.0001,0.0001,0.0005,0.0001,0.0122,,,
NB38,,NB38,430616,2304145,,6.41,,8.01,,,,,5.5,1,,,0.04557586998916366,,,0.002,0.0001,0.0001,0.0005,0.0001,0.0108,,,
NB38,,NB38,430616,2304145,,6.42,,8.02,,,,,5.9,1,,,0.04939410443772423,,,0.0036,0.0001,0.0001,0.00015,0.0001,0.007,,,
NB38,,NB38,430616,2304145,,6.31,,8.07,,,,,5.2,1,,,0.04406352747307062,,,0.0026,0.0001,0.0001,0.0015,0.0002,0.0869,,,
NB39,,NB39,433983,2309402,,8.6,,7.79,,,,,6.1,1.5,,,0.020321244816020025,,,0.0013,0.0001,0.00045,0.00045,0.00025,0.0066,,,
NB39,,NB39,433983,2309402,,6.42,,8.12,,,,,4.6,1.5,,,0.04552469648778891,,,0.004,0.0001,0.00045,0.0021,0.00025,0.0267,,,
NB39,,NB39,433983,2309402,,6.55,,8.09,,,,,5.5,1.5,,,0.025736545965662567,,,0.0023,0.0001,0.00045,0.00045,0.00025,0.0164,,,
NB39,,NB39,433983,2309402,,6.25,,8.1,,,,,5.6,1.5,,,0.04078988161364884,,,0.0029,0.0001,0.00045,0.00045,0.00025,0.0323,,,
NB39,,NB39,433983,2309402,,6.45,,8.13,,,,,5.9,1.5,,,0.022346139963522096,,,0.0017,0.0001,0.00045,0.00045,0.00025,0.0083,,,
NB39,,NB39,433983,2309402,,6.32,,8.11,,,,,5.2,1.5,,,0.04403513073053083,,,0.0017,0.0001,0.00045,0.00045,0.00025,0.0189,,,
NB39,,NB39,433983,2309402,,6.26,,8.09,,,,,5.5,1.5,,,0.027952593336925107,,,0.0015,0.0001,0.00045,0.00045,0.00025,0.0143,,,
NB39,,NB39,433983,2309402,,6.2,,8.07,,,,,5.5,1.5,,,0.023519629384079442,,,0.0015,0.0001,0.00045,0.00045,0.00025,0.0154,,,
NB39,,NB39,433983,2309402,,6.38,,8.15,,,,,5.8,1.5,,,0.04852205831504131,,,0.0013,0.0001,0.00045,0.00045,0.00025,0.0113,,,
NB39,,NB39,433983,2309402,,6.08,,8.05,,,,,6.2,1.5,,,0.040884216887080355,,,0.0015,0.0001,0.00045,0.00045,0.00025,0.0141,,,
NB39,,NB39,433983,2309402,,6.2,,8.05,,,,,5.5,1.5,,,0.02997550874408984,,,0.0014,0.0001,0.00045,0.00045,0.00025,0.0137,,,
NB39,,NB39,433983,2309402,,6.26,,8.04,,,,,5.4,1.5,,,0.06,,,0.0017,0.0001,0.00045,0.00045,0.00025,0.0113,,,
NB39,,NB39,433983,2309402,,6.3,,8.14,,,,,6.1,1,,,0.031920595069315605,,,0.0016,0.0001,0.0001,0.0005,0.0001,0.0108,,,
NB39,,NB39,433983,2309402,,6.06,,8.06,,,,,5.3,1,,,0.037891917776488586,,,0.0013,0.0001,0.0001,0.0005,0.0001,0.0108,,,
NB39,,NB39,433983,2309402,,6.26,,8.04,,,,,4.2,1,,,0.041290624939044805,,,0.0046,0.0001,0.0001,0.00015,0.0001,0.0166,,,
NB39,,NB39,433983,2309402,,6.15,,8.04,,,,,4.1,1,,,0.029913713717747953,,,0.0036,0.0001,0.0001,0.0004,0.0001,0.0406,,,
NB40,,NB40,423638,2312233,,8.6,,7.75,,,,,5.6,1.5,,,0.04443327782245157,,,0.0016,0.0001,0.0015,0.00045,0.00025,0.0179,,,
NB40,,NB40,423638,2312233,,6.89,,8.06,,,,,4.3,1.5,,,0.0308639758952651,,,0.0033,0.0001,0.00045,0.00045,0.00025,0.0129,,,
NB40,,NB40,423638,2312233,,6.76,,8.12,,,,,6.3,1.5,,,0.032258314738612404,,,0.0023,0.0001,0.00045,0.00045,0.00025,0.0112,,,
NB40,,NB40,423638,2312233,,6.56,,8.04,,,,,5.7,1.5,,,0.06,,,0.0024,0.0001,0.00045,0.00045,0.00025,0.0156,,,
NB40,,NB40,423638,2312233,,6.48,,8.02,,,,,5.8,1.5,,,0.025678004154263596,,,0.0014,0.0001,0.001,0.00045,0.00025,0.0132,,,
NB40,,NB40,423638,2312233,,6.4,,8.03,,,,,6.1,1.5,,,0.01560969934988067,,,0.0029,0.0001,0.00045,0.00045,0.00025,0.0105,,,
NB40,,NB40,423638,2312233,,6.36,,8.01,,,,,6.1,1.5,,,0.06,,,0.0022,0.0001,0.00045,0.00045,0.00025,0.0132,,,
NB40,,NB40,423638,2312233,,6.31,,8.03,,,,,5.7,1.5,,,0.06,,,0.0024,0.0001,0.00045,0.00045,0.00025,0.0091,,,
NB40,,NB40,423638,2312233,,6.36,,8.04,,,,,6.3,1.5,,,0.03233292653419527,,,0.002,0.0001,0.00045,0.00045,0.00025,0.0086,,,
NB40,,NB40,423638,2312233,,6.29,,8.08,,,,,5.7,1.5,,,0.01855117611345985,,,0.0026,0.0001,0.00045,0.00045,0.00025,0.0122,,,
NB40,,NB40,423638,2312233,,6.3,,8.03,,,,,5.5,1.5,,,0.033463925508195554,,,0.0015,0.0001,0.00045,0.00045,0.00025,0.0126,,,
NB40,,NB40,423638,2312233,,6.37,,8.04,,,,,5.9,1.5,,,0.03375971813872337,,,0.0024,0.0001,0.00045,0.00045,0.00025,0.0136,,,
NB40,,NB40,423638,2312233,,6.31,,8.03,,,,,5.3,1,,,0.034959817662086876,,,0.0021,0.0001,0.0001,0.0005,0.0001,0.013,,,
NB40,,NB40,423638,2312233,,6.2,,8.06,,,,,5.5,1,,,0.02500877988667286,,,0.0019,0.0001,0.0001,0.0005,0.0001,0.0112,,,
NB40,,NB40,423638,2312233,,6.29,,8.01,,,,,5.2,1,,,0.046215633516420544,,,0.0039,0.0001,0.0001,0.00015,0.0001,0.045,,,
NB40,,NB40,423638,2312233,,6.24,,8.03,,,,,4.3,1,,,0.04530186605355164,,,0.0042,0.0001,0.0001,0.0009,0.0002,0.0603,,,
NB41,,NB41,425079,2309195,,8.12,,7.82,,,,,6.8,1.5,,,0.021780579342657473,,,0.0014,0.0001,0.00045,0.00045,0.00025,0.0054,,,
NB41,,NB41,425079,2309195,,6.42,,8.1,,,,,5.1,1.5,,,0.04826535864074095,,,0.0035,0.0001,0.00045,0.00045,0.00025,0.0085,,,
NB41,,NB41,425079,2309195,,6.89,,8.19,,,,,4.7,1.5,,,0.06,,,0.0027,0.0001,0.00045,0.00045,0.00025,0.0096,,,
NB41,,NB41,425079,2309195,,6.36,,8.08,,,,,4.8,1.5,,,0.039863743635398234,,,0.0026,0.0001,0.00045,0.00045,0.00025,0.0103,,,
NB41,,NB41,425079,2309195,,6.31,,8.09,,,,,5.1,1.5,,,0.03313969413521911,,,0.001,0.0001,0.00045,0.00045,0.00025,0.0096,,,
NB41,,NB41,425079,2309195,,6.24,,8.06,,,,,5.4,1.5,,,0.035572817838767194,,,0.0021,0.0001,0.00045,0.00045,0.00025,0.0092,,,
NB41,,NB41,425079,2309195,,6.2,,8.03,,,,,5.2,1.5,,,0.04681792606372605,,,0.0024,0.0001,0.00045,0.00045,0.00025,0.0073,,,
NB41,,NB41,425079,2309195,,6.16,,8.05,,,,,5.1,1.5,,,0.019991693846124686,,,0.0016,0.0001,0.00045,0.00045,0.00025,0.012,,,
NB41,,NB41,425079,2309195,,6.27,,8.12,,,,,5.1,1.5,,,0.03975443724996758,,,0.0014,0.0001,0.00045,0.00045,0.00025,0.0131,,,
NB41,,NB41,425079,2309195,,6.21,,8.08,,,,,5.2,1.5,,,0.032507034369489374,,,0.0018,0.0001,0.00045,0.00045,0.00025,0.0076,,,
NB41,,NB41,425079,2309195,,6.24,,8.05,,,,,5.2,1.5,,,0.06,,,0.0019,0.0001,0.00045,0.00045,0.00025,0.007,,,
NB41,,NB41,425079,2309195,,6.29,,8.06,,,,,4.2,1.5,,,0.035160131260163575,,,0.0021,0.0001,0.00045,0.00045,0.00025,0.0079,,,
NB41,,NB41,425079,2309195,,6.2,,8.11,,,,,4.2,1,,,0.06,,,0.0016,0.0001,0.0001,0.0005,0.0001,0.0076,,,
NB41,,NB41,425079,2309195,,6.16,,8.1,,,,,4.9,1,,,0.02509644954568364,,,0.0017,0.0001,0.0001,0.0005,0.0001,0.0066,,,
NB41,,NB41,425079,2309195,,6.25,,8.03,,,,,4.2,1,,,0.04634486359544506,,,0.0039,0.0001,0.0001,0.00015,0.0001,0.0068,,,
NB41,,NB41,425079,2309195,,6.2,,8.03,,,,,3.2,1,,,0.042053759502340166,,,0.0031,0.0001,0.0001,0.00015,0.0003,0.0318,,,
NB42,,NB42,434156,2301526,,8.08,,7.88,,,,,4.7,70,,,0.027326524065750334,,,0.0018,0.0001,0.0015,0.00045,0.0006,0.0186,,,
NB42,,NB42,434156,2301526,,6.38,,8.11,,,,,9.8,90,,,0.03994242235580129,,,0.0045,0.0001,0.00045,0.0014,0.00025,0.0275,,,
NB42,,NB42,434156,2301526,,6.26,,8.11,,,,,8.7,70,,,0.05814348044949797,,,0.0027,0.0001,0.00045,0.00045,0.00025,0.0224,,,
NB42,,NB42,434156,2301526,,6.23,,8.14,,,,,8.7,1.5,,,0.03330277861092997,,,0.0033,0.0001,0.00045,0.00045,0.00025,0.0333,,,
NB42,,NB42,434156,2301526,,6.23,,8.04,,,,,8.3,90,,,0.020274378695676783,,,0.001,0.0001,0.00045,0.00045,0.00025,0.0124,,,
NB42,,NB42,434156,2301526,,6.15,,8.02,,,,,7.8,150,,,0.0372153247153629,,,0.003,0.0001,0.00045,0.00045,0.00025,0.0058,,,
NB42,,NB42,434156,2301526,,6.15,,8.01,,,,,7.8,1.5,,,0.026997688062239088,,,0.0019,0.0001,0.00045,0.00045,0.00025,0.0078,,,
NB42,,NB42,434156,2301526,,6.11,,8.05,,,,,7.6,200,,,0.03307945474129318,,,0.0036,0.0001,0.00045,0.00045,0.00025,0.0076,,,
NB42,,NB42,434156,2301526,,6.2,,8.06,,,,,8.3,1.5,,,0.03636099273373919,,,0.0028,0.0001,0.00045,0.00045,0.00025,0.0081,,,
NB42,,NB42,434156,2301526,,6.45,,8,,,,,5.8,1.5,,,0.020173952189508747,,,0.0026,0.0001,0.00045,0.00045,0.00025,0.0089,,,
NB42,,NB42,434156,2301526,,6.24,,8.05,,,,,7.2,1.5,,,0.02084337528427982,,,0.0014,0.0001,0.00045,0.00045,0.00025,0.0075,,,
NB42,,NB42,434156,2301526,,6.28,,8.03,,,,,6.1,1.5,,,0.04460980038890914,,,0.0022,0.0001,0.00045,0.00045,0.00025,0.0106,,,
NB42,,NB42,434156,2301526,,6.14,,8.03,,,,,8.4,1,,,0.030984377978454717,,,0.0018,0.0001,0.0001,0.0005,0.0001,0.0101,,,
NB42,,NB42,434156,2301526,,6.39,,8.02,,,,,5.1,1,,,0.014772537404858637,,,0.0019,0.0001,0.0001,0.0005,0.0001,0.009,,,
NB42,,NB42,434156,2301526,,6.29,,8.08,,,,,6.2,1,,,0.04978836528964861,,,0.0036,0.0001,0.0001,0.00015,0.0001,0.0228,,,
NB42,,NB42,434156,2301526,,6.2,,8.05,,,,,6.4,1,,,0.041342424376431174,,,0.0077,0.0001,0.0017,0.0184,0.0001,0.0892,,,
NB43,,NB43,437139,2296143,,6.48,,8.02,,,,,4.3,200,,,0.02890874684161051,,,0.0018,0.0001,0.00045,0.00045,0.001,0.0079,,,
NB43,,NB43,437139,2296143,,7.06,,8.19,,,,,3.3,250,,,0.023229695853846533,,,0.0042,0.0001,0.00045,0.0009,0.00025,0.0148,,,
NB43,,NB43,437139,2296143,,6.69,,8.13,,,,,3.7,1.5,,,0.050717330721469236,,,0.0038,0.0001,0.00045,0.00045,0.00025,0.0183,,,
NB43,,NB43,437139,2296143,,7.01,,8.13,,,,,4.4,200,,,0.042513123564794926,,,0.0031,0.0001,0.00045,0.00045,0.00025,0.0179,,,
NB43,,NB43,437139,2296143,,7.01,,8.15,,,,,4.7,150,,,0.06,,,0.0015,0.0001,0.00045,0.00045,0.00025,0.0086,,,
NB43,,NB43,437139,2296143,,6.68,,8.12,,,,,4.7,200,,,0.04361967019265088,,,0.0033,0.0001,0.00045,0.00045,0.00025,0.0111,,,
NB43,,NB43,437139,2296143,,6.68,,8.09,,,,,4.3,1.5,,,0.0431086900402488,,,0.0038,0.0001,0.00045,0.00045,0.00025,0.0136,,,
NB43,,NB43,437139,2296143,,6.52,,8.11,,,,,5.1,250,,,0.03525265151394279,,,0.0025,0.0001,0.00045,0.00045,0.00025,0.0144,,,
NB43,,NB43,437139,2296143,,6.75,,8.12,,,,,4.3,1.5,,,0.050368405645165766,,,0.002,0.0001,0.00045,0.00045,0.00025,0.0126,,,
NB43,,NB43,437139,2296143,,6.54,,8.14,,,,,5.4,1.5,,,0.04698513513088806,,,0.0035,0.0001,0.00045,0.00045,0.00025,0.0124,,,
NB43,,NB43,437139,2296143,,6.52,,8.06,,,,,4.7,1.5,,,0.058976271784596905,,,0.0026,0.0001,0.00045,0.00045,0.00025,0.013,,,
NB43,,NB43,437139,2296143,,6.45,,8.07,,,,,4.2,1.5,,,0.03100006923998679,,,0.003,0.0001,0.00045,0.00045,0.00025,0.0137,,,
NB43,,NB43,437139,2296143,,6.62,,8.1,,,,,5.5,1,,,0.03198138257751168,,,0.0027,0.0001,0.0001,0.0005,0.0001,0.0131,,,
NB43,,NB43,437139,2296143,,6.42,,8.12,,,,,6.3,1,,,0.03147847564648884,,,0.0021,0.0001,0.0001,0.0005,0.0001,0.0117,,,
NB43,,NB43,437139,2296143,,6.45,,8.09,,,,,3.5,1,,,0.049896077181903545,,,0.0029,0.0001,0.0001,0.00015,0.0001,0.0533,,,
NB43,,NB43,437139,2296143,,6.33,,8.09,,,,,3.7,1,,,0.06,,,0.0036,0.0001,0.0001,0.00015,0.0001,0.04,,,
NB44,,NB44,438613,2305622,,7.89,,8.02,,,,,5.7,40,,,0.03171069395935877,,,0.0024,0.0001,0.00045,0.00045,0.00025,0.0084,,,
NB44,,NB44,438613,2305622,,6.1,,8.22,,,,,4.7,70,,,0.03210498024303868,,,0.0037,0.0001,0.00045,0.0011,0.00025,0.0115,,,
NB44,,NB44,438613,2305622,,6.15,,8.11,,,,,7.2,1.5,,,0.04197263832057528,,,0.0031,0.0001,0.00045,0.00045,0.00025,0.0107,,,
NB44,,NB44,438613,2305622,,6.1,,8.22,,,,,4.7,1.5,,,0.03425885552426576,,,0.0027,0.0001,0.00045,0.00045,0.00025,0.0139,,,
NB44,,NB44,438613,2305622,,6.1,,8.09,,,,,6.3,70,,,0.052901623794918716,,,0.002,0.0001,0.00045,0.00045,0.00025,0.0107,,,
NB44,,NB44,438613,2305622,,6.03,,8.08,,,,,6.4,90,,,0.016548473145761515,,,0.0031,0.0001,0.00045,0.00045,0.00025,0.008,,,
NB44,,NB44,438613,2305622,,6.03,,8.05,,,,,6.2,1.5,,,0.02774947129162142,,,0.0025,0.0001,0.00045,0.00045,0.00025,0.0058,,,
NB44,,NB44,438613,2305622,,6.07,,8.07,,,,,6.5,150,,,0.028198867965373547,,,0.0026,0.0001,0.00045,0.00045,0.00025,0.0098,,,
NB44,,NB44,438613,2305622,,6.18,,8.07,,,,,6.2,1.5,,,0.016141893422006098,,,0.0015,0.0001,0.00045,0.0009,0.00025,0.0026,,,
NB44,,NB44,438613,2305622,,6.38,,8.07,,,,,5.9,1.5,,,0.026404813217854723,,,0.0034,0.0001,0.00045,0.00045,0.00025,0.0103,,,
NB44,,NB44,438613,2305622,,6.11,,8.08,,,,,6.3,1.5,,,0.02687328117923415,,,0.0018,0.0001,0.00045,0.00045,0.00025,0.0055,,,
NB44,,NB44,438613,2305622,,6.18,,8.07,,,,,5.7,1.5,,,0.0348183193976854,,,0.0029,0.0001,0.00045,0.00045,0.00025,0.0095,,,
NB44,,NB44,438613,2305622,,6.11,,8.04,,,,,5.1,1,,,0.05608130222327634,,,0.0022,0.0001,0.0001,0.0005,0.0001,0.0091,,,
NB44,,NB44,438613,2305622,,6.29,,8.05,,,,,5.2,1,,,0.034267565989131395,,,0.002,0.0001,0.0001,0.0005,0.0001,0.0081,,,
NB44,,NB44,438613,2305622,,6.19,,8.06,,,,,6.2,1,,,0.025769188100072508,,,0.0039,0.0001,0.0048,0.0074,0.0001,0.0074,,,
NB44,,NB44,438613,2305622,,6.09,,8.1,,,,,5.1,1,,,0.03668734581882044,,,0.0027,0.0001,0.0001,0.0005,0.0003,0.0482,,,
NB45,,NB45,451136,2306077,,6.44,,8.11,,,,,5.5,1.5,,,0.05479849896811064,,,0.0012,0.0001,0.00045,0.00045,0.00025,0.0097,,,
NB45,,NB45,451136,2306077,,6.19,,8.19,,,,,7.2,1.5,,,0.026287072747319732,,,0.0041,0.0002,0.00045,0.0015,0.00025,0.0215,,,
NB45,,NB45,451136,2306077,,6.05,,8.12,,,,,7.9,1.5,,,0.026917975547578542,,,0.0028,0.0001,0.00045,0.00045,0.00025,0.0136,,,
NB45,,NB45,451136,2306077,,6.25,,8.12,,,,,7.2,1.5,,,0.045864724111488474,,,0.003,0.0002,0.00045,0.00045,0.00025,0.026,,,
NB45,,NB45,451136,2306077,,6.31,,8.09,,,,,8.1,1.5,,,0.0345612278282341,,,0.0015,0.0001,0.00045,0.00045,0.00025,0.0146,,,
NB45,,NB45,451136,2306077,,6.24,,8.07,,,,,7.3,1.5,,,0.047368447700712725,,,0.0023,0.0002,0.00045,0.00045,0.00025,0.0153,,,
NB45,,NB45,451136,2306077,,6.2,,8.05,,,,,7.8,1.5,,,0.03726822594445208,,,0.0026,0.0002,0.00045,0.00045,0.00025,0.0132,,,
NB45,,NB45,451136,2306077,,6.16,,8.09,,,,,7.5,1.5,,,0.048308567542167474,,,0.0018,0.0002,0.00045,0.00045,0.00025,0.0125,,,
NB45,,NB45,451136,2306077,,6.28,,8.07,,,,,7.5,1.5,,,0.02572935802577147,,,0.0016,0.0002,0.00045,0.001,0.00025,0.0104,,,
NB45,,NB45,451136,2306077,,6.24,,8.04,,,,,5.2,1.5,,,0.03728934969030322,,,0.002,0.0001,0.00045,0.00045,0.00025,0.0127,,,
NB45,,NB45,451136,2306077,,6.25,,8.06,,,,,7.2,1.5,,,0.034697468364682064,,,0.0021,0.0002,0.00045,0.00045,0.00025,0.0126,,,
NB45,,NB45,451136,2306077,,6.3,,8.06,,,,,4.9,1.5,,,0.02409599444953869,,,0.0023,0.0001,0.00045,0.00045,0.00025,0.0102,,,
NB45,,NB45,451136,2306077,,6.2,,8.06,,,,,7.5,1,,,0.021241648294672427,,,0.0021,0.0001,0.0001,0.0005,0.0001,0.0098,,,
NB45,,NB45,451136,2306077,,6.18,,8.02,,,,,4.3,1,,,0.04803049620389253,,,0.0019,0.0001,0.0001,0.0005,0.0001,0.0098,,,
NB45,,NB45,451136,2306077,,6.19,,8.02,,,,,7.8,1,,,0.032976286717313175,,,0.0036,0.0001,0.0001,0.00015,0.0001,0.0135,,,
NB45,,NB45,451136,2306077,,6.19,,8.06,,,,,6.4,1,,,0.025849076929942677,,,0.0029,0.0001,0.0001,0.0006,0.0001,0.0231,,,
NB46,,NB46,472577,2334825,,6.65,,8.01,,,,,7.3,1.5,,,0.036169052550746386,,,0.0016,0.0001,0.00045,0.00045,0.00025,0.001,,,
NB46,,NB46,472577,2334825,,6.84,,8.05,,,,,3.6,1.5,,,0.05638835660907053,,,0.0022,0.0001,0.00045,0.00045,0.00025,0.0022,,,
NB46,,NB46,472577,2334825,,6.67,,8.08,,,,,3.4,1.5,,,0.016375541448906385,,,0.0017,0.0001,0.00045,0.00045,0.00025,0.0091,,,
NB46,,NB46,472577,2334825,,6.35,,8.02,,,,,3.7,1.5,,,0.021762943962292475,,,0.002,0.0001,0.00045,0.00045,0.00025,0.0066,,,
NB46,,NB46,472577,2334825,,6.18,,8.05,,,,,4.3,1.5,,,0.026798032533618742,,,0.0013,0.0001,0.00045,0.00045,0.00025,0.001,,,
NB46,,NB46,472577,2334825,,6.1,,8.03,,,,,3.8,1.5,,,0.06,,,0.0018,0.0001,0.00045,0.00045,0.00025,0.0079,,,
NB46,,NB46,472577,2334825,,6.03,,8.01,,,,,4.7,1.5,,,0.04149592953252378,,,0.0015,0.0001,0.00045,0.00045,0.00025,0.001,,,
NB46,,NB46,472577,2334825,,6,,8.03,,,,,4.2,1.5,,,0.04947283610552221,,,0.0021,0.0001,0.00045,0.00045,0.00025,0.0065,,,
NB46,,NB46,472577,2334825,,6.12,,8.07,,,,,5.1,1.5,,,0.024767083936785943,,,0.0018,0.0001,0.00045,0.00045,0.00025,0.0089,,,
NB46,,NB46,472577,2334825,,6.03,,8.01,,,,,4.7,1.5,,,0.024953071655959207,,,0.0016,0.0001,0.00045,0.00045,0.00025,0.0093,,,
NB46,,NB46,472577,2334825,,6.1,,8.04,,,,,4.3,1.5,,,0.044058962106188704,,,0.0013,0.0001,0.00045,0.00045,0.00025,0.001,,,
